,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
51,1557502099428184064,1557502099428184064,1660172412000.0,2022-08-10 18:00:12,-0500,,@AlmiranteSrio  hola buenas tardes disculpe Soy José Acosta Pavón líder sosial político por morena actualmente trabajo en coordinación con el Noroña  quiero saber si me puede ayudar con un lugar para mí hija ya presento el examen final pero me la están rechazado y el rector no lo,es,[],[],1267642121550430209,1267642121550430209,JosAcos65297590,José Acosta,3,18,https://twitter.com/JosAcos65297590/status/1557502099428184064,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
52,1557500057024331777,1501231592089726977,1660171925000.0,2022-08-10 17:52:05,-0500,,@AlmiranteSrio Hola buenas tardes disculpe mi almirante  Soy José Acosta Pavón actualmente trabajo en coordinación con el secretario de gobernación Augusto  bueno quiero saber si me puede ayudar para un lugar en le escuela de enfermería para mi hija ya precento el examen final,es,[],[],1267642121550430209,1267642121550430209,JosAcos65297590,José Acosta,3,17,https://twitter.com/JosAcos65297590/status/1557500057024331777,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'AlmiranteSrio', 'name': 'Rafael Ojeda', 'id': '981644353'}]",,,,
53,1557264759065657345,1554174265066491905,1660115825000.0,2022-08-10 02:17:05,-0500,,"@AlmiranteSrio Personal capacitado y preparado, mi duda es, si para graduarse necesitaron estudiar, porque no siguen así preparándose para tener mayor grado, pero al parecer ahora la calificación no importa para tener un ascenso.",es,[],[],1068518684770095104,1068518684770095104,Izavell4,Izavell,3,02,https://twitter.com/Izavell4/status/1557264759065657345,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'AlmiranteSrio', 'name': 'Rafael Ojeda', 'id': '981644353'}]",,,,
0,1560573355551592448,1560573355551592448,1660904656000.0,2022-08-19 05:24:16,-0500,,@Luis_C_Sandoval vendido!!!,es,[],[],3342262032,3342262032,jaimefuentesgu1,Jaime F. G.,5,05,https://twitter.com/jaimefuentesgu1/status/1560573355551592448,[],[],0,,False,0,0,0,https://twitter.com/Natasha52383680/status/1560287848636583937,None,,,,,,,[],,,,
1,1560428591367589888,1525148178701508609,1660870142000.0,2022-08-18 19:49:02,-0500,,@Luis_C_Sandoval @lopezobrador_  https://t.co/C4DLg75AsA,qme,[],[],1214783950608052224,1214783950608052224,jsanchezg_,José Sánchez 🇲🇽 🇺🇦 🇺🇸 🇮🇱,4,19,https://twitter.com/jsanchezg_/status/1560428591367589888,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1560428539790475265/pu/img/chfYKXD5xWljpbnA.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}]",,,,
2,1560276084100280322,1560276084100280322,1660833781000.0,2022-08-18 09:43:01,-0500,,@Luis_C_Sandoval  Que vergüenza 👇👇,es,[],[],830891624993394689,830891624993394689,Iccidro,Isidro Diaz,4,09,https://twitter.com/Iccidro/status/1560276084100280322,[],[],0,,False,1,0,0,https://twitter.com/ALEJAND92963201/status/1559592785153499139,None,,,,,,,[],,,,
3,1560257064693293057,1525148178701508609,1660829247000.0,2022-08-18 08:27:27,-0500,,@Luis_C_Sandoval @lopezobrador_ #ElPeorGobiernoDeLaHistoria #EstrategiaDeChocolate,qme,"['elpeorgobiernodelahistoria', 'estrategiadechocolate']",[],1854828950,1854828950,MalenaGOAL,MalenaGA,4,08,https://twitter.com/MalenaGOAL/status/1560257064693293057,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]",,,,
4,1560248395461165058,1525148178701508609,1660827180000.0,2022-08-18 07:53:00,-0500,,"@Luis_C_Sandoval @lopezobrador_ Se reúnen para hacerse p3nd3jos y para planear estrategias para amedrentar a los ciudadanos, ustedes son los delincuentes!  Son una banda de delincuentes que tienen prohibido tocar al crimen organizado pero tienen licencia para asesinar cobardemente a supuestos opositores.",es,[],[],1194289584944885762,1194289584944885762,Cecypizano1,Cecy,4,07,https://twitter.com/Cecypizano1/status/1560248395461165058,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]",,,,
5,1560246683354767360,1539569776921567232,1660826771000.0,2022-08-18 07:46:11,-0500,,"@Luis_C_Sandoval Es usted el más miserable entre los miserables, vendió el valioso honor que se le encomendó de defender al pueblo de México y a cambio decidió arrastrarse como un asqueroso gusano ante otro ser miserable,mezquino y perverso como lo es @lopezobrador_  que el karma se lo cobre hdp!",es,[],[],1194289584944885762,1194289584944885762,Cecypizano1,Cecy,4,07,https://twitter.com/Cecypizano1/status/1560246683354767360,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}]",,,,
6,1560229387965956096,1539569776921567232,1660822648000.0,2022-08-18 06:37:28,-0500,,@Luis_C_Sandoval Es Una VERGÜENZA Lo Sucedido En Michoacán,es,[],[],1557986252577820672,1557986252577820672,Marco41051835,Marco,4,06,https://twitter.com/Marco41051835/status/1560229387965956096,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}]",,,,
7,1560139474125950976,1560139474125950976,1660801211000.0,2022-08-18 00:40:11,-0500,,@Luis_C_Sandoval Hay que acabar con la corrupción en la SEDENA. El alimento de nuestro pueblo uniformado debe ser digno.,es,[],[],431964436,431964436,Dvdclick,▪➨ David ClicK ¹³²,4,00,https://twitter.com/Dvdclick/status/1560139474125950976,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
8,1560114050931073026,1524043322083344385,1660795149000.0,2022-08-17 22:59:09,-0500,,"@Luis_C_Sandoval A QUIEN DEFENDERA EL EJERCITO❓️ A QUIENES LES PAGAN ❓️ O AL ""ORATE"" QUE JUEGA A ""GOBERNAR"" LO VEREMOS EL 24 Cuando haga berrinche x que el y su pandilla se vayan a 💪💪",es,[],[],1554327839918415872,1554327839918415872,Almita02541064,Almita,3,22,https://twitter.com/Almita02541064/status/1560114050931073026,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}]",,,,
9,1560104554724614145,1560104554724614145,1660792885000.0,2022-08-17 22:21:25,-0500,,@Luis_C_Sandoval @SEDENAmx @AlmiranteSrio @SEMAR_mx @Luis_R_Bucio @GN_MEXICO_ @rosaicela_ @FGRMexico @SecMayorkas @JakeSullivan46 @USAmbMex @SecBlinken @DEAHQ @FBI @CIA @POTUS @VP,qam,[],[],1192125353986158592,1192125353986158592,AnaD52418793,Ana🍇🍎🍓🍋🍏🍉🍍🥝,3,22,https://twitter.com/AnaD52418793/status/1560104554724614145,[],[],0,,False,0,0,0,https://twitter.com/LimCarlitos/status/1559995515877658630,None,,,,,,,[],,,,
10,1560072133409181696,1560072133409181696,1660785156000.0,2022-08-17 20:12:36,-0500,,@Luis_C_Sandoval  Un militar sin honor vendido al patron de @lopezobrador_ !,es,[],[],1353727835790139393,1353727835790139393,RAlv50324248,RAlv,3,20,https://twitter.com/RAlv50324248/status/1560072133409181696,[],[],0,,False,0,0,0,https://twitter.com/PrincessPrian/status/1560038946347819009,None,,,,,,,[],,,,
11,1560062718387712000,1560062718387712000,1660782911000.0,2022-08-17 19:35:11,-0500,,@Luis_C_Sandoval,qam,[],[],94843365,94843365,nairdaqm5,José Quintana,3,19,https://twitter.com/nairdaqm5/status/1560062718387712000,[],[],0,,False,0,0,0,https://twitter.com/ALEJAND92963201/status/1559592785153499139,None,,,,,,,[],,,,
12,1560052698103390208,1560052698103390208,1660780522000.0,2022-08-17 18:55:22,-0500,,@Luis_C_Sandoval,qam,[],[],2477897221,2477897221,TessyRJ,MARIET,3,18,https://twitter.com/TessyRJ/status/1560052698103390208,[],[],0,,False,0,0,0,https://twitter.com/ALEJAND92963201/status/1559592785153499139,None,,,,,,,[],,,,
13,1559992844802072578,1559992844802072578,1660766252000.0,2022-08-17 14:57:32,-0500,,@Luis_C_Sandoval @AlmiranteSrio @Luis_R_Bucio @SEDENAmx @SEMAR_mx @GN_MEXICO_ Urge recuperen SU DIGNIDAD y VALORES !!!,es,[],[],1192125353986158592,1192125353986158592,AnaD52418793,Ana🍇🍎🍓🍋🍏🍉🍍🥝,3,14,https://twitter.com/AnaD52418793/status/1559992844802072578,[],[],0,,False,0,0,0,https://twitter.com/JG181407/status/1359788431593926656,None,,,,,,,[],,,,
14,1559983928483557376,1559983928483557376,1660764126000.0,2022-08-17 14:22:06,-0500,,@Luis_C_Sandoval @SEDENAmx @AlmiranteSrio @SEMAR_mx @Luis_R_Bucio @GN_MEXICO_ Militares sin dignidad!!! En eso los ah convertido AMLO!!! @lopezobrador_  @adan_augusto @senadomexicano @PRI_Nacional @GPPRIDiputados @AccionNacional @diputadospan @PRDMexico @GPPRDmx @MovCiudadanoMX,es,[],[],1192125353986158592,1192125353986158592,AnaD52418793,Ana🍇🍎🍓🍋🍏🍉🍍🥝,3,14,https://twitter.com/AnaD52418793/status/1559983928483557376,[],[],0,,False,6,0,2,https://twitter.com/JG181407/status/1359790177384882176,None,,,,,,,[],,,,
15,1559977117944893442,1559977117944893442,1660762502000.0,2022-08-17 13:55:02,-0500,,@Luis_C_Sandoval HDP,und,[],[],302962839,302962839,morbo_df,Ricardo,3,13,https://twitter.com/morbo_df/status/1559977117944893442,[],[],0,,False,0,0,0,https://twitter.com/ALEJAND92963201/status/1559592785153499139,None,,,,,,,[],,,,
16,1559967614369255424,1525148178701508609,1660760236000.0,2022-08-17 13:17:16,-0500,,@Luis_C_Sandoval @lopezobrador_  https://t.co/fjRiRT65aB,qme,[],[],738296471712190464,738296471712190464,Tigredehospital,Tigre de hospital.@todossomosloret.,3,13,https://twitter.com/Tigredehospital/status/1559967614369255424,[],['https://pbs.twimg.com/media/FaYeR0AXkAAzfGw.jpg'],1,https://pbs.twimg.com/media/FaYeR0AXkAAzfGw.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}]",,,,
17,1559960525374636032,1559960525374636032,1660758546000.0,2022-08-17 12:49:06,-0500,,@Luis_C_Sandoval   #LopezseAgarraSusPejendejos,qme,['lopezseagarrasuspejendejos'],[],982699242652422144,982699242652422144,taituspty1,taituspty,3,12,https://twitter.com/taituspty1/status/1559960525374636032,[],[],0,,False,0,0,0,https://twitter.com/alejand92963201/status/1559592785153499139,None,,,,,,,[],,,,
18,1559948911317602304,1525148178701508609,1660755777000.0,2022-08-17 12:02:57,-0500,,"@Luis_C_Sandoval @lopezobrador_ ¡Ay, Chencho!   Dios te ampare cuando venga por ti la justicia Estadounidense @DEAHQ @USNorthernCmd @CIA @FBI por andar en  complicidad y solapando terroristas.  El tal Benito Juárez que vendió tamales no servirá de 🛡 escudo.  https://t.co/ZyzLHLzQig",es,[],[],1214783950608052224,1214783950608052224,jsanchezg_,José Sánchez 🇲🇽 🇺🇦 🇺🇸 🇮🇱,3,12,https://twitter.com/jsanchezg_/status/1559948911317602304,[],['https://pbs.twimg.com/media/FaYNQ93XEAENtXY.jpg'],1,https://pbs.twimg.com/media/FaYNQ93XEAENtXY.jpg,False,12,4,12,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]",,,,
19,1559929531338817537,1559929531338817537,1660751157000.0,2022-08-17 10:45:57,-0500,,@Luis_C_Sandoval  https://t.co/0SosnYkqP5,qme,[],[],284629143,284629143,Kicho68,jose luis diaz,3,10,https://twitter.com/Kicho68/status/1559929531338817537,[],['https://pbs.twimg.com/media/FaX7pDCUYAUXIHb.jpg'],1,https://pbs.twimg.com/media/FaX7pDCUYAUXIHb.jpg,False,0,0,0,,None,,,,,,,[],,,,
20,1559925395079790592,1559925395079790592,1660750170000.0,2022-08-17 10:29:30,-0500,,@Luis_C_Sandoval  @SEDENAmx,qam,[],[],480070415,480070415,greyhoundmx,Greyhound Mx,3,10,https://twitter.com/greyhoundmx/status/1559925395079790592,[],[],0,,False,0,0,0,https://twitter.com/alejand92963201/status/1559592785153499139,None,,,,,,,[],,,,
21,1559919987749429249,1559919987749429249,1660748881000.0,2022-08-17 10:08:01,-0500,,@Luis_C_Sandoval @SEDENAmx @CarlosLoret @lopezobrador_ así tu ejército.  Como usa el grado  https://t.co/RnBYvm4Pbu,es,[],[],1508936327844311041,1508936327844311041,AmandaSantill17,Amanda Santillan,3,10,https://twitter.com/AmandaSantill17/status/1559919987749429249,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1559919573473890305/pu/img/t4Y2CJx1B23qwBZB.jpg,False,0,0,0,,None,,,,,,,[],,,,
22,1559899246580613122,1559899246580613122,1660743936000.0,2022-08-17 08:45:36,-0500,,@Luis_C_Sandoval  https://t.co/q5CEusuUwh,qme,[],[],1557722269526462464,1557722269526462464,Sarcasmo9828,Rosbee8,3,08,https://twitter.com/Sarcasmo9828/status/1559899246580613122,[],['https://pbs.twimg.com/media/FaXgGQiakAEomEr.jpg'],1,https://pbs.twimg.com/media/FaXgGQiakAEomEr.jpg,False,0,0,0,,None,,,,,,,[],,,,
23,1559741146070454272,1559741146070454272,1660706242000.0,2022-08-16 22:17:22,-0500,,@Luis_C_Sandoval  ...que bien está avanzando la estrategia de seguridad ...#TantitaMadre,es,['tantitamadre'],[],1148761933568466949,1148761933568466949,JuanSan49402504,Mal bicho #PfizerForKids,2,22,https://twitter.com/JuanSan49402504/status/1559741146070454272,[],[],0,,False,22,0,17,https://twitter.com/azucenau/status/1559739898982195203,None,,,,,,,[],,,,
24,1559724030281654272,1525148178701508609,1660702161000.0,2022-08-16 21:09:21,-0500,,@Luis_C_Sandoval @lopezobrador_ Hay le habla otro pendejo  https://t.co/Ub8QHQiy2t,es,[],[],1498841769638719493,1498841769638719493,Carmaleon10,Carmaleon,2,21,https://twitter.com/Carmaleon10/status/1559724030281654272,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1559723981321781248/pu/img/-T41tuk48krDtu3D.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]",,,,
25,1559710348793434112,1559710348793434112,1660698899000.0,2022-08-16 20:14:59,-0500,,@Luis_C_Sandoval,qam,[],[],1487057969267322884,1487057969267322884,Abraham6934352,Abraham H A,2,20,https://twitter.com/Abraham6934352/status/1559710348793434112,[],[],0,,False,8,0,3,https://twitter.com/ALEJAND92963201/status/1559592586238726145,None,,,,,,,[],,,,
26,1559709370446843904,1559709370446843904,1660698666000.0,2022-08-16 20:11:06,-0500,,@Luis_C_Sandoval  👇👇👇👇,und,[],[],701895810,701895810,EvangelinaGar18,Evangelina García.,2,20,https://twitter.com/EvangelinaGar18/status/1559709370446843904,[],[],0,,False,1,0,1,https://twitter.com/augurio_mal/status/1559706247791771654,None,,,,,,,[],,,,
27,1559698338714267648,1559698338714267648,1660696036000.0,2022-08-16 19:27:16,-0500,,@Luis_C_Sandoval No es permisible tanta estupidez. Retírense a los cuarteles y dejen fuera a la Guardia Nacional. Respeten la Constitución. Autoconténganse. No por ser el Presidente pueden salirse de sus atribuciones.,es,[],[],988900456201105410,988900456201105410,RebekaIssaPinto,🌻Rebeca Pinto🌙 Mamixcóatl 🐉Monárquica🦁💫,2,19,https://twitter.com/RebekaIssaPinto/status/1559698338714267648,[],[],0,,False,1,0,0,,None,,,,,,,[],,,,
28,1559694052358066177,1559694052358066177,1660695014000.0,2022-08-16 19:10:14,-0500,,@Luis_C_Sandoval es una vergüenza para el Ejército mexicano,es,[],[],1249550002533232641,1249550002533232641,Samuel012421,Samuel,2,19,https://twitter.com/Samuel012421/status/1559694052358066177,[],[],0,,False,1,0,0,https://twitter.com/gotita_demar/status/1559581835679502336,None,,,,,,,[],,,,
29,1559668596862644225,1559668596862644225,1660688945000.0,2022-08-16 17:29:05,-0500,,"@Luis_C_Sandoval no tienes honor ni lealtad a México, tu lealtad es al inutil del Palacio, miserable",es,[],[],1080692365550125056,1080692365550125056,TereGmezD1,Tere Gómez D,2,17,https://twitter.com/TereGmezD1/status/1559668596862644225,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
30,1559663362958536704,1559663362958536704,1660687697000.0,2022-08-16 17:08:17,-0500,,@Luis_C_Sandoval @LuisCresencioS2 #DandoResultados,qme,['dandoresultados'],[],988900456201105410,988900456201105410,RebekaIssaPinto,🌻Rebeca Pinto🌙 Mamixcóatl 🐉Monárquica🦁💫,2,17,https://twitter.com/RebekaIssaPinto/status/1559663362958536704,[],[],0,,False,0,0,0,https://twitter.com/GARNETSINMIEDO/status/1559371535542095882,None,,,,,,,[],,,,
31,1559660780689186817,1559660780689186817,1660687081000.0,2022-08-16 16:58:01,-0500,,@Luis_C_Sandoval  Este tipo es un desertor que trabaja para el Narco. @GN_MEXICO_ @EJTO_FAM_GN,es,[],[],316838366,316838366,poslameraverdad,Matalacachimba,2,16,https://twitter.com/poslameraverdad/status/1559660780689186817,[],[],0,,False,0,0,0,https://twitter.com/cosgaya_emilio/status/1558961516291842048,None,,,,,,,[],,,,
32,1559651846570102786,1559651846570102786,1660684951000.0,2022-08-16 16:22:31,-0500,,@Luis_C_Sandoval  esta también es muestra de que su estrategia de seguridad es un éxito?,es,[],[],1381379527029501952,1381379527029501952,Eliseodiego13,Eliseodiego,2,16,https://twitter.com/Eliseodiego13/status/1559651846570102786,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
33,1559649009433731081,1525148178701508609,1660684275000.0,2022-08-16 16:11:15,-0500,,"@Luis_C_Sandoval @lopezobrador_ Eres el palero más stpdo, servil e mbcil, que he visto en la historia de México, pnche, lame clos repugnante, traidor a la patria CORRUPTO HDP",es,[],[],284629143,284629143,Kicho68,jose luis diaz,2,16,https://twitter.com/Kicho68/status/1559649009433731081,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Luis_C_Sandoval', 'name': 'Luis Cresencio Sandoval González', 'id': '1058347534832332800'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}]",,,,
34,1559634136792547328,1559634136792547328,1660680729000.0,2022-08-16 15:12:09,-0500,,@Luis_C_Sandoval  https://t.co/lSv7yRIiYn,qme,[],[],196110680,196110680,dianadi58,Diana Alvarez Delgad,2,15,https://twitter.com/dianadi58/status/1559634136792547328,[],['https://pbs.twimg.com/media/FaTu-ueXgAIsNHE.jpg'],1,https://pbs.twimg.com/media/FaTu-ueXgAIsNHE.jpg,False,0,0,0,https://twitter.com/LuisCardenasMx/status/1559320563469979648,None,,,,,,,[],,,,
35,1559564648839618562,1559564648839618562,1660664162000.0,2022-08-16 10:36:02,-0500,,@Luis_C_Sandoval  el titere,es,[],[],480070415,480070415,greyhoundmx,Greyhound Mx,2,10,https://twitter.com/greyhoundmx/status/1559564648839618562,[],[],0,,False,0,0,0,https://twitter.com/TigrinABC/status/1559563652767686656,None,,,,,,,[],,,,
36,1559541400806596609,1559541400806596609,1660658619000.0,2022-08-16 09:03:39,-0500,,@Luis_C_Sandoval habrá de pagar su traición a México,es,[],[],1488572513311510530,1488572513311510530,JoseEsq70194685,Jose Esqueda,2,09,https://twitter.com/JoseEsq70194685/status/1559541400806596609,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
