Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
aberrante	[['aberrante', 2.220446049250313e-16], ['transformacion', 2.6361202110081194e-09], ['tacos', 3.00868031599677e-08], ['corrupto', 7.122247447366448e-08], ['argumentar', 1.2092206902458713e-07]]	[['aberrante', 0], ['transformacion', 2.6361202110081194e-09], ['tacos', 3.00868031599677e-08], ['corrupto', 7.122247447366448e-08], ['argumentar', 1.2092206902458713e-07]]
abierta	[['abierta', 2.220446049250313e-16], ['dichos', 1.2101430968414206e-14], ['vacaciones', 1.921796055626146e-13], ['jamás', 4.3209880118411093e-13], ['podido', 5.906386491005833e-13]]	[['abierta', 0], ['dichos', 1.1879386363489175e-14], ['vacaciones', 1.9195756095768957e-13], ['jamás', 4.318767565791859e-13], ['podido', 5.906386491005833e-13]]
abierto	[['abierto', 1.1102230246251565e-16], ['únicamente', 1.1124434706744069e-13], ['escena', 1.9773072068574038e-13], ['regreso', 3.0875302314825603e-13], ['miles', 4.459765889919254e-13]]	[['abierto', 0], ['únicamente', 1.1113332476497817e-13], ['escena', 1.9761969838327786e-13], ['regreso', 3.086420008457935e-13], ['miles', 4.4586556668946287e-13]]
abiertos	[['abiertos', 0], ['acuerdas', 9.2148511043888e-15], ['gris', 1.63202784619898e-14], ['mexicano', 6.539213615042172e-14], ['falso', 2.0095036745715333e-13]]	[['abiertos', 0], ['acuerdas', 9.2148511043888e-15], ['gris', 1.63202784619898e-14], ['mexicano', 6.550315845288424e-14], ['falso', 2.0095036745715333e-13]]
abortado	[['abortado', 0], ['nomás', 2.1788148296675303e-07], ['enserio', 6.309595567133286e-07], ['secta', 1.0652526257759476e-06], ['bravo', 1.1170769412816028e-06]]	[['abortado', 0], ['nomás', 2.1788148274470842e-07], ['enserio', 6.309595566023063e-07], ['secta', 1.065252625553903e-06], ['bravo', 1.1170769412816028e-06]]
aborto	[['aborto', 2.220446049250313e-16], ['salgan', 3.1086244689504383e-15], ['delincuentes', 1.2212453270876722e-14], ['judía', 1.2212453270876722e-14], ['sana', 5.5289106626332796e-14]]	[['aborto', 0], ['salgan', 3.1086244689504383e-15], ['delincuentes', 1.2212453270876722e-14], ['judía', 1.2212453270876722e-14], ['sana', 5.5067062021407764e-14]]
abra	[['abra', 0], ['dará', 4.6629367034256575e-15], ['opiniones', 1.1524114995609125e-13], ['soluciones', 1.1546319456101628e-13], ['viento', 3.7281289166912757e-13]]	[['abra', 0], ['dará', 4.6629367034256575e-15], ['opiniones', 1.1501910535116622e-13], ['soluciones', 1.1546319456101628e-13], ['viento', 3.7281289166912757e-13]]
abraham	[['abraham', 0], ['denle', 3.474380555701373e-06], ['obrador', 3.8108441048345654e-06], ['colmo', 4.575094434189353e-06], ['sueña', 1.0015650090289263e-05]]	[['abraham', 0], ['denle', 3.4743805558123952e-06], ['obrador', 3.810844104723543e-06], ['colmo', 4.575094434189353e-06], ['sueña', 1.0015650090289263e-05]]
abrahamendieta	[['abrahamendieta', 2.220446049250313e-16], ['chairos', 0.00024885780005790004], ['ineptos', 0.0007096113120257375], ['antidoping', 0.0008205365468132442], ['chilanga', 0.0010453451532163038]]	[['abrahamendieta', 0], ['chairos', 0.00024885780005790004], ['ineptos', 0.0007096113120258485], ['antidoping', 0.0008205365468130221], ['chilanga', 0.0010453451532163038]]
abran	[['comete', 0], ['abran', 2.220446049250313e-16], ['pseudo', 2.3314683517128287e-15], ['arrastre', 7.649436639667329e-14], ['estafa', 1.0547118733938987e-13]]	[['abran', 0], ['comete', 1.1102230246251565e-16], ['pseudo', 2.55351295663786e-15], ['arrastre', 7.671641100159832e-14], ['estafa', 1.0547118733938987e-13]]
abraza	[['abraza', 2.220446049250313e-16], ['caería', 3.7923739593104244e-08], ['trump', 4.977968137698241e-08], ['contundentes', 2.581356896014242e-07], ['venezuela', 3.964525630006932e-07]]	[['abraza', 0], ['caería', 3.792373981514885e-08], ['trump', 4.977968137698241e-08], ['contundentes', 2.581356893793796e-07], ['venezuela', 3.964525630006932e-07]]
abrazar	[['abrazar', 0], ['terminando', 1.2212453270876722e-15], ['comporta', 7.771561172376096e-15], ['ataca', 1.099120794378905e-14], ['aprendió', 1.27675647831893e-14]]	[['abrazar', 0], ['terminando', 1.2212453270876722e-15], ['comporta', 7.771561172376096e-15], ['ataca', 1.1102230246251565e-14], ['aprendió', 1.3100631690576847e-14]]
abrazo	[['abrazo', 0], ['venden', 6.772360450213455e-15], ['costó', 9.103828801926284e-15], ['anunciar', 1.3766765505351941e-14], ['aporte', 1.9984014443252818e-14]]	[['abrazo', 0], ['venden', 6.5503158452884236e-15], ['costó', 8.881784197001252e-15], ['anunciar', 1.3766765505351941e-14], ['aporte', 1.9761969838327786e-14]]
abrazos	[['abrazos', 0], ['cambies', 6.70430502225372e-08], ['cambien', 7.253248790473066e-08], ['mezquina', 1.9066025069847115e-07], ['ilusa', 2.4337822746023363e-07]]	[['abrazos', 0], ['cambies', 6.70430502225372e-08], ['cambien', 7.253248812677526e-08], ['mezquina', 1.9066025092051575e-07], ['ilusa', 2.4337822779330054e-07]]
abre	[['abre', 2.220446049250313e-16], ['barrio', 2.745581539898012e-13], ['culo', 4.862776847858186e-13], ['regular', 6.153966225497243e-13], ['productores', 6.185052470186747e-13]]	[['abre', 0], ['barrio', 2.7478019859472624e-13], ['culo', 4.863887070882811e-13], ['regular', 6.153966225497243e-13], ['productores', 6.185052470186747e-13]]
abres	[['abres', 1.1102230246251565e-16], ['engaña', 3.538378851031254e-07], ['engañe', 3.599559436073818e-07], ['colosio', 6.227242561607227e-07], ['idiotez', 7.853127944601468e-07]]	[['abres', 0], ['engaña', 3.538378851031254e-07], ['engañe', 3.599559437184041e-07], ['colosio', 6.227242561607227e-07], ['idiotez', 7.853127944601468e-07]]
abriendo	[['abriendo', 1.1102230246251565e-16], ['supremo', 1.6653345369377348e-14], ['nómina', 1.8762769116165146e-14], ['conservadores', 3.9190872769268026e-14], ['harta', 8.737455203799982e-14]]	[['abriendo', 0], ['supremo', 1.6542323066914832e-14], ['nómina', 1.865174681370263e-14], ['conservadores', 3.907985046680551e-14], ['harta', 8.72635297355373e-14]]
abrir	[['abrir', 0], ['prensa', 1.8096635301390052e-14], ['aqui', 1.630917623174355e-13], ['increíble', 2.899902540320909e-13], ['diré', 4.5285997174460135e-13]]	[['abrir', 0], ['prensa', 1.8096635301390052e-14], ['aqui', 1.63202784619898e-13], ['increíble', 2.899902540320909e-13], ['diré', 4.5285997174460135e-13]]
absoluta	[['absoluta', 0], ['inflación', 1.2101430968414206e-14], ['paredes', 3.352873534367973e-14], ['celular', 4.829470157119431e-14], ['desaparecer', 6.561418075534675e-14]]	[['absoluta', 0], ['inflación', 1.2101430968414206e-14], ['paredes', 3.352873534367973e-14], ['celular', 4.829470157119431e-14], ['desaparecer', 6.59472476627343e-14]]
absolutamente	[['absolutamente', 0], ['avance', 1.1834977442504169e-13], ['lluvia', 3.114175584073564e-13], ['bienvenida', 1.0692557950164883e-12], ['aparecen', 1.255440196246127e-12]]	[['absolutamente', 0], ['avance', 1.1857181902996672e-13], ['lluvia', 3.1163960301228144e-13], ['bienvenida', 1.0692557950164883e-12], ['aparecen', 1.255440196246127e-12]]
absoluto	[['absoluto', 0], ['silencio', 2.042810365310288e-14], ['destruir', 4.618527782440651e-14], ['demostrar', 2.5157653738006047e-13], ['adultos', 3.297362383136715e-13]]	[['absoluto', 0], ['silencio', 2.0761170560490427e-14], ['destruir', 4.618527782440651e-14], ['demostrar', 2.5157653738006047e-13], ['adultos', 3.29847260616134e-13]]
abstención	[['abstención', 0], ['pendeja', 5.811884640216647e-09], ['vulgaridad', 3.5285319666122916e-08], ['bendito', 1.0967364028058313e-07], ['gallos', 1.1388851106630682e-07]]	[['abstención', 0], ['pendeja', 5.811884862261252e-09], ['vulgaridad', 3.5285319666122916e-08], ['bendito', 1.0967364028058313e-07], ['gallos', 1.1388851106630682e-07]]
absurda	[['absurda', 0], ['guarden', 1.0293154462104326e-07], ['confunda', 2.243835417470308e-07], ['ovarios', 4.905772211794002e-07], ['gobierne', 5.365596307260745e-07]]	[['absurda', 0], ['guarden', 1.0293154462104326e-07], ['confunda', 2.243835417470308e-07], ['ovarios', 4.905772211794002e-07], ['gobierne', 5.365596307260745e-07]]
absurdo	[['absurdo', 0], ['santos', 1.687538997430238e-14], ['vientos', 5.995204332975845e-14], ['lavado', 6.716849298982197e-14], ['torres', 1.2001510896197942e-13]]	[['absurdo', 0], ['santos', 1.6764367671839864e-14], ['vientos', 5.984102102729594e-14], ['lavado', 6.705747068735946e-14], ['torres', 1.2001510896197942e-13]]
abuela	[['abuela', 0], ['abuelo', 1.0857981180834031e-13], ['sujeto', 2.128297538206425e-13], ['sat', 5.233591338082988e-13], ['disfrutar', 6.226130722097878e-13]]	[['abuela', 0], ['abuelo', 1.0857981180834031e-13], ['sujeto', 2.128297538206425e-13], ['sat', 5.233591338082988e-13], ['disfrutar', 6.227240945122503e-13]]
abuelita	[['abuelita', 1.1102230246251565e-16], ['lora', 0.0004347352001863314], ['dre', 0.00043634671354308985], ['loro', 0.00043910141734126995], ['peje', 0.00045254196977195793]]	[['abuelita', 0], ['lora', 0.0004347352001863314], ['dre', 0.0004363467135429788], ['loro', 0.00043910141734126995], ['peje', 0.00045254196977195793]]
abuelo	[['abuelo', 0], ['sujeto', 1.7430501486614958e-14], ['abuela', 1.0857981180834031e-13], ['2018', 2.786659791809143e-13], ['sat', 1.1086687123906813e-12]]	[['abuelo', 0], ['sujeto', 1.7430501486614958e-14], ['abuela', 1.0857981180834031e-13], ['2018', 2.787770014833768e-13], ['sat', 1.1086687123906813e-12]]
aburres	[['aburres', 0], ['merecemos', 7.698360460217657e-08], ['robarse', 8.583343225065931e-08], ['regalando', 1.7602506763303438e-07], ['insulta', 1.8961990222443603e-07]]	[['aburres', 0], ['merecemos', 7.698360438013196e-08], ['robarse', 8.583343213963701e-08], ['regalando', 1.7602506763303438e-07], ['insulta', 1.8961990222443603e-07]]
abuso	[['abuso', 0], ['pidiendo', 6.017408793468348e-14], ['derrota', 7.849276784099857e-14], ['fortuna', 2.395861287141088e-13], ['eficiente', 2.76445533131664e-13]]	[['abuso', 0], ['pidiendo', 6.006306563222097e-14], ['derrota', 7.87148124459236e-14], ['fortuna', 2.395861287141088e-13], ['eficiente', 2.76445533131664e-13]]
abusos	[['abusos', 0], ['protagonista', 3.3306690738754696e-16], ['lágrimas', 7.216449660063518e-15], ['manteniendo', 5.5067062021407764e-14], ['mina', 6.561418075534675e-14]]	[['abusos', 0], ['protagonista', 3.3306690738754696e-16], ['lágrimas', 7.216449660063518e-15], ['manteniendo', 5.5067062021407764e-14], ['mina', 6.572520305780927e-14]]
abyección	[['abyección', 2.220446049250313e-16], ['abyecta', 3.649746786882346e-05], ['sobrecosto', 0.0004762805158322614], ['supergerman78', 0.0010764420728935908], ['échale', 0.0013830338066114223]]	[['abyección', 0], ['abyecta', 3.649746786871244e-05], ['sobrecosto', 0.00047628051583215036], ['supergerman78', 0.0010764420728933688], ['échale', 0.0013830338066114223]]
abyecta	[['abyecta', 0], ['abyección', 3.649746786882346e-05], ['sobrecosto', 0.0007671309845118657], ['supergerman78', 0.0008524675699543849], ['relinchando', 0.0013904317379637154]]	[['abyecta', 0], ['abyección', 3.649746786871244e-05], ['sobrecosto', 0.0007671309845118657], ['supergerman78', 0.0008524675699542739], ['relinchando', 0.0013904317379638265]]
aca	[['aca', 0], ['creí', 1.9984014443252818e-14], ['estudiante', 3.497202527569243e-14], ['creía', 3.519406988061746e-14], ['cero', 5.473399511402022e-14]]	[['aca', 0], ['creí', 1.9539925233402755e-14], ['creía', 3.497202527569243e-14], ['estudiante', 3.497202527569243e-14], ['cero', 5.473399511402022e-14]]
acaba	[['acaba', 0], ['terreno', 1.9539925233402755e-14], ['oír', 1.965094753586527e-14], ['prevención', 7.838174553853605e-14], ['baño', 3.1397107136399427e-13]]	[['acaba', 0], ['oír', 1.9539925233402755e-14], ['terreno', 1.9539925233402755e-14], ['prevención', 7.827072323607354e-14], ['baño', 3.1397107136399427e-13]]
acabado	[['acabado', 0], ['sanciones', 1.5765166949677223e-14], ['sentimientos', 6.328271240363392e-14], ['permiten', 3.965716643961059e-13], ['correcta', 5.713207684721056e-13]]	[['acabado', 0], ['sanciones', 1.587618925213974e-14], ['sentimientos', 6.328271240363392e-14], ['permiten', 3.965716643961059e-13], ['correcta', 5.713207684721056e-13]]
acaban	[['acaban', 0], ['caracteriza', 3.3306690738754696e-16], ['comprado', 3.885780586188048e-15], ['caro', 2.8199664825478976e-14], ['incapacidad', 5.340172748447003e-14]]	[['acaban', 0], ['caracteriza', 3.3306690738754696e-16], ['comprado', 3.885780586188048e-15], ['caro', 2.8199664825478976e-14], ['incapacidad', 5.3512749786932545e-14]]
acabando	[['acabando', 0], ['ridícula', 0], ['pasaste', 4.440892098500626e-15], ['drenaje', 1.0103029524088925e-14], ['ídolo', 5.3734794391857577e-14]]	[['acabando', 0], ['ridícula', 2.220446049250313e-16], ['pasaste', 4.440892098500626e-15], ['drenaje', 1.0325074129013956e-14], ['ídolo', 5.3734794391857577e-14]]
acabar	[['acabar', 0], ['demostrar', 1.8429702208777599e-13], ['destruir', 5.121458812595847e-13], ['silencio', 6.199485369506874e-13], ['absoluto', 8.664180484174722e-13]]	[['acabar', 0], ['demostrar', 1.8429702208777599e-13], ['destruir', 5.123679258645097e-13], ['silencio', 6.199485369506874e-13], ['absoluto', 8.663070261150096e-13]]
acabaron	[['acabaron', 1.1102230246251565e-16], ['carecen', 4.440892098500626e-16], ['empleada', 1.965094753586527e-14], ['bruta', 2.55351295663786e-14], ['terminará', 2.5757174171303632e-14]]	[['acabaron', 0], ['carecen', 3.3306690738754696e-16], ['empleada', 1.965094753586527e-14], ['bruta', 2.55351295663786e-14], ['terminará', 2.5757174171303632e-14]]
acabará	[['acabará', 0], ['cuna', 3.885780586188048e-15], ['brujas', 1.3766765505351941e-14], ['cumplió', 1.5765166949677223e-14], ['bla', 3.9190872769268026e-14]]	[['acabará', 0], ['cuna', 3.9968028886505635e-15], ['brujas', 1.3766765505351941e-14], ['cumplió', 1.587618925213974e-14], ['llenas', 3.9190872769268026e-14]]
acabas	[['acabas', 0], ['cuentos', 5.551115123125783e-15], ['típico', 2.2537527399890678e-14], ['escándalo', 3.530509218307998e-14], ['quedamos', 1.4199752484955752e-13]]	[['acabas', 0], ['cuentos', 5.551115123125783e-15], ['típico', 2.2648549702353193e-14], ['escándalo', 3.530509218307998e-14], ['quedamos', 1.4199752484955752e-13]]
acabe	[['acabe', 2.220446049250313e-16], ['protocolos', 1.1102230246251565e-15], ['remedio', 1.4876988529977098e-14], ['entienden', 1.099120794378905e-13], ['supuestamente', 2.2171153801764376e-13]]	[['acabe', 0], ['protocolos', 1.1102230246251565e-15], ['remedio', 1.4876988529977098e-14], ['entienden', 1.0969003483296547e-13], ['supuestamente', 2.2160051571518125e-13]]
acabo	[['acabo', 2.220446049250313e-16], ['ideal', 2.886579864025407e-15], ['estatales', 1.0436096431476471e-14], ['plataforma', 1.0436096431476471e-14], ['universal', 2.3203661214665772e-14]]	[['acabo', 0], ['ideal', 2.4424906541753444e-15], ['estatales', 1.0436096431476471e-14], ['plataforma', 1.0436096431476471e-14], ['universal', 2.3203661214665772e-14]]
acabó	[['acabó', 0], ['usuarios', 1.1324274851176597e-14], ['ocupar', 1.028066520802895e-13], ['representación', 2.845501612114276e-13], ['aprender', 7.313039063205906e-13]]	[['acabó', 0], ['usuarios', 1.1324274851176597e-14], ['ocupar', 1.028066520802895e-13], ['representación', 2.845501612114276e-13], ['aprender', 7.313039063205906e-13]]
académica	[['académica', 2.220446049250313e-16], ['participando', 2.220446049250313e-16], ['mentales', 2.6645352591003757e-15], ['preocupados', 5.639932965095795e-14], ['asesores', 1.0580425424677742e-13]]	[['académica', 0], ['participando', 4.440892098500626e-16], ['mentales', 2.6645352591003757e-15], ['preocupados', 5.639932965095795e-14], ['asesores', 1.0591527654923993e-13]]
acapulco	[['acapulco', 3.3306690738754696e-16], ['oposicionmiserablemezquinaytraidora', 2.4026026349655005e-05], ['ppmnacional', 0.0011698034152662906], ['oposicionmoralmentederrotada', 0.0014049440392109869], ['cenagorda', 0.0014680589124312915]]	[['acapulco', 0], ['oposicionmiserablemezquinaytraidora', 2.4026026349766028e-05], ['ppmnacional', 0.0011698034152659575], ['oposicionmoralmentederrotada', 0.0014049440392109869], ['cenagorda', 0.0014680589124312915]]
acarreado	[['acarreado', 2.220446049250313e-16], ['difamación', 2.922973751928737e-09], ['doblada', 3.817328342314852e-09], ['dictadores', 1.310394646125701e-07], ['noticiero', 4.17242190131617e-07]]	[['acarreado', 0], ['difamación', 2.922973751928737e-09], ['doblada', 3.817328564359457e-09], ['dictadores', 1.310394646125701e-07], ['noticiero', 4.172421902426393e-07]]
acarreados	[['acarreados', 0], ['enorgullece', 2.8894448056426825e-08], ['tardado', 1.9189170363809183e-07], ['alaban', 1.9218604285775598e-07], ['sumido', 2.3262339954310818e-07]]	[['acarreados', 0], ['enorgullece', 2.8894448056426825e-08], ['tardado', 1.9189170341604722e-07], ['alaban', 1.9218604285775598e-07], ['sumido', 2.3262339932106357e-07]]
acarrear	[['acarrear', 0], ['difamar', 3.3915569241926846e-09], ['viles', 3.974483298030407e-09], ['faltaron', 2.803195542355752e-08], ['acarreado', 2.143228129414254e-06]]	[['acarrear', 0], ['difamar', 3.3915567021480797e-09], ['viles', 3.974483298030407e-09], ['faltaron', 2.803195542355752e-08], ['acarreado', 2.143228129414254e-06]]
acarreo	[['acarreo', 0], ['dolió', 4.5461206577002145e-08], ['capacitada', 1.366067429953155e-06], ['mentirosas', 4.506246194968533e-06], ['escupe', 4.55955657585605e-06]]	[['acarreo', 0], ['dolió', 4.5461206577002145e-08], ['capacitada', 1.366067429953155e-06], ['mentirosas', 4.506246194968533e-06], ['escupe', 4.55955657585605e-06]]
acaso	[['acaso', 2.220446049250313e-16], ['existía', 1.27675647831893e-14], ['ilícito', 1.865174681370263e-14], ['lleven', 1.865174681370263e-14], ['rutas', 4.18554080283684e-14]]	[['acaso', 0], ['existía', 1.2989609388114332e-14], ['ilícito', 1.865174681370263e-14], ['lleven', 1.865174681370263e-14], ['rutas', 4.18554080283684e-14]]
acceso	[['acceso', 1.1102230246251565e-16], ['llevar', 3.252176306034471e-12], ['minutos', 5.0530690742789375e-12], ['hermano', 9.891532037897832e-12], ['capacidad', 1.3040901691852014e-11]]	[['acceso', 0], ['llevar', 3.2520652837320085e-12], ['minutos', 5.0530690742789375e-12], ['hermano', 9.891532037897832e-12], ['capacidad', 1.3040901691852014e-11]]
accidente	[['accidente', 0], ['carne', 2.4980018054066022e-14], ['independiente', 2.2537527399890678e-13], ['pequeños', 2.2615243011614439e-13], ['mala', 9.009459844833145e-13]]	[['accidente', 0], ['carne', 2.5091040356528538e-14], ['independiente', 2.2537527399890678e-13], ['pequeños', 2.2593038551121936e-13], ['mala', 9.009459844833145e-13]]
accidentes	[['accidentes', 0], ['sufrir', 5.10702591327572e-15], ['requieren', 1.1324274851176597e-14], ['traslado', 1.9984014443252818e-14], ['castigo', 4.496403249731884e-14]]	[['accidentes', 0], ['sufrir', 4.9960036108132044e-15], ['requieren', 1.1213252548714081e-14], ['traslado', 1.9872992140790302e-14], ['castigo', 4.474198789239381e-14]]
