Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
acaso	[['acaso', 2.220446049250313e-16], ['tonterías', 5.1514348342607263e-14], ['verdes', 2.9665159217984183e-13], ['levanta', 4.669598041573408e-13], ['imagino', 1.0068612610325545e-12]]	[['acaso', 0], ['tonterías', 5.162537064506978e-14], ['verdes', 2.9665159217984183e-13], ['levanta', 4.671818487622659e-13], ['imagino', 1.0068612610325545e-12]]
accidente	[['accidente', 0], ['independiente', 2.2537527399890678e-13], ['pequeños', 2.2615243011614439e-13], ['mala', 9.009459844833145e-13], ['boca', 9.048317650695026e-13]]	[['accidente', 0], ['independiente', 2.2537527399890678e-13], ['pequeños', 2.2593038551121936e-13], ['mala', 9.009459844833145e-13], ['boca', 9.048317650695026e-13]]
accidentes	[['accidentes', 0], ['castigo', 4.496403249731884e-14], ['fraude', 7.960299086562372e-14], ['sombrero', 1.0058620603103918e-13], ['refleja', 1.0091927293842673e-13]]	[['accidentes', 0], ['castigo', 4.474198789239381e-14], ['fraude', 7.938094626069869e-14], ['sombrero', 1.0047518372857667e-13], ['refleja', 1.0080825063596421e-13]]
acciones	[['acciones', 0], ['90', 7.486233855047431e-13], ['pequeña', 1.326494469822137e-12], ['territorio', 6.698308574470957e-12], ['necesidades', 1.6395329538454462e-11]]	[['acciones', 0], ['90', 7.486233855047431e-13], ['pequeña', 1.3263834475196745e-12], ['territorio', 6.698308574470957e-12], ['necesidades', 1.6395329538454462e-11]]
accionnacional	[['accionnacional', 2.220446049250313e-16], ['embajadora', 2.395859391990385e-07], ['sacan', 2.0585853923726916e-06], ['váyanse', 7.444149047630688e-06], ['compañeras', 7.515509191313718e-06]]	[['accionnacional', 0], ['embajadora', 2.395859391990385e-07], ['sacan', 2.058585392483714e-06], ['váyanse', 7.444149047519666e-06], ['compañeras', 7.515509191535763e-06]]
acción	[['acción', 2.220446049250313e-16], ['hija', 1.4932499681208355e-13], ['trabajar', 1.34781075189494e-12], ['autoridades', 2.386202346826849e-12], ['claro', 2.397415599375563e-12]]	[['acción', 0], ['hija', 1.4976908602193362e-13], ['trabajar', 1.34781075189494e-12], ['autoridades', 2.386424391431774e-12], ['claro', 2.397415599375563e-12]]
acepta	[['acepta', 1.1102230246251565e-16], ['sufrimiento', 1.2212453270876722e-13], ['rumbo', 1.438849039914203e-13], ['pollo', 1.6620038678638593e-13], ['termine', 7.176481631177012e-13]]	[['acepta', 0], ['sufrimiento', 1.2212453270876722e-13], ['rumbo', 1.438849039914203e-13], ['pollo', 1.6608936448392342e-13], ['termine', 7.175371408152387e-13]]
aceptada	[['aceptada', 0], ['baños', 4.1744385725905886e-14], ['grito', 4.214406601477094e-13], ['traes', 2.151945288630941e-12], ['mero', 3.657296687720191e-12]]	[['aceptada', 0], ['baños', 4.1522341120980855e-14], ['grito', 4.212186155427844e-13], ['traes', 2.151945288630941e-12], ['mero', 3.657185665417728e-12]]
aceptadas	[['aceptadas', 0], ['payaso', 6.772360450213455e-15], ['pierda', 1.532107773982716e-14], ['llegas', 5.520028878436278e-13], ['cuida', 6.981082378842984e-13]]	[['aceptadas', 0], ['payaso', 6.994405055138486e-15], ['pierda', 1.5432100042289676e-14], ['llegas', 5.520028878436278e-13], ['cuida', 6.981082378842984e-13]]
aceptamos	[['aceptamos', 1.1102230246251565e-16], ['invitamos', 3.690663964439622e-07], ['mandaron', 7.193128246374414e-07], ['andaba', 1.5518720428708832e-06], ['tuits', 2.812841635280172e-06]]	[['aceptamos', 0], ['invitamos', 3.690663963329399e-07], ['mandaron', 7.193128246374414e-07], ['andaba', 1.5518720428708832e-06], ['tuits', 2.8128416355022168e-06]]
aceptan	[['aceptan', 0], ['robando', 6.8833827526759706e-15], ['estúpidos', 8.837375276016246e-14], ['hermosos', 1.304512053934559e-13], ['ajena', 2.141620214501927e-13]]	[['aceptan', 0], ['robando', 6.994405055138486e-15], ['estúpidos', 8.837375276016246e-14], ['hermosos', 1.304512053934559e-13], ['ajena', 2.141620214501927e-13]]
aceptar	[['aceptar', 0], ['altura', 1.787459069646502e-14], ['mejora', 1.787459069646502e-14], ['realizado', 7.116529587847253e-14], ['máxima', 1.6053824936079764e-13]]	[['aceptar', 0], ['altura', 1.787459069646502e-14], ['mejora', 1.787459069646502e-14], ['realizado', 7.116529587847253e-14], ['máxima', 1.6042722705833512e-13]]
acepto	[['acepto', 0], ['unen', 2.930988785010413e-14], ['infeliz', 7.127631818093505e-14], ['valer', 1.099120794378905e-13], ['recuerde', 4.121147867408581e-13]]	[['acepto', 0], ['unen', 2.930988785010413e-14], ['infeliz', 7.127631818093505e-14], ['valer', 1.099120794378905e-13], ['recuerde', 4.121147867408581e-13]]
acerca	[['acerca', 0], ['haces', 1.6486811915683575e-13], ['mierda', 6.574740751830177e-13], ['siglo', 4.125477737204619e-12], ['podrá', 8.095524250961716e-12]]	[['acerca', 0], ['haces', 1.6464607455191071e-13], ['mierda', 6.572520305780927e-13], ['siglo', 4.125477737204619e-12], ['podrá', 8.095524250961716e-12]]
acompañar	[['acompañar', 0], ['respeten', 2.55351295663786e-15], ['enterado', 4.263256414560601e-14], ['echa', 1.2512213487525514e-13], ['mandado', 2.836619827917275e-13]]	[['acompañar', 0], ['respeten', 2.3314683517128287e-15], ['enterado', 4.263256414560601e-14], ['echa', 1.2501111257279263e-13], ['mandado', 2.836619827917275e-13]]
acostanaranjo	[['acostanaranjo', 0], ['michoacan', 0.0002074774496187981], ['redesunidosmx', 0.0003295622641114049], ['incongruente', 0.0003371094874939917], ['hipocresía', 0.00036401078539571863]]	[['acostanaranjo', 0], ['michoacan', 0.0002074774496187981], ['redesunidosmx', 0.0003295622641114049], ['incongruente', 0.0003371094874937697], ['hipocresía', 0.00036401078539571863]]
actitud	[['actitud', 0], ['reconoce', 2.8954616482224083e-13], ['cifras', 6.997735724212362e-13], ['transformación', 1.1558531909372505e-12], ['listos', 2.074451721512105e-12]]	[['actitud', 0], ['reconoce', 2.8965718712470334e-13], ['cifras', 6.997735724212362e-13], ['transformación', 1.1558531909372505e-12], ['listos', 2.074451721512105e-12]]
actividad	[['actividad', 2.220446049250313e-16], ['futuro', 5.823119764158946e-13], ['cargo', 1.3108403251749223e-12], ['nuevos', 9.349632179578293e-12], ['objetivos', 1.7485457526333903e-11]]	[['actividad', 0], ['futuro', 5.823119764158946e-13], ['cargo', 1.3108403251749223e-12], ['nuevos', 9.349632179578293e-12], ['objetivos', 1.7485457526333903e-11]]
actividades	[['actividades', 2.220446049250313e-16], ['bajo', 1.7253976025699558e-11], ['ayuda', 3.416344984685793e-11], ['quieres', 4.405809050922471e-11], ['extra', 1.7985934963604677e-10]]	[['actividades', 0], ['bajo', 1.7253753981094633e-11], ['ayuda', 3.4163227802253004e-11], ['quieres', 4.405786846461979e-11], ['extra', 1.7985912759144185e-10]]
activo	[['activo', 0], ['bote', 2.886579864025407e-14], ['realiza', 5.859757123971576e-13], ['conferencia', 1.0357270596728085e-12], ['preparado', 3.4721114872127146e-12]]	[['activo', 0], ['bote', 2.886579864025407e-14], ['realiza', 5.859757123971576e-13], ['conferencia', 1.0359491042777336e-12], ['preparado', 3.4721114872127146e-12]]
acto	[['acto', 0], ['prisión', 1.687538997430238e-14], ['darle', 6.694644838489694e-14], ['terminar', 1.5087930904655877e-13], ['gusto', 1.511013536514838e-13]]	[['acto', 0], ['prisión', 1.687538997430238e-14], ['darle', 6.705747068735946e-14], ['terminar', 1.5087930904655877e-13], ['gusto', 1.5121237595394632e-13]]
actos	[['actos', 2.220446049250313e-16], ['ataque', 2.7977620220553945e-14], ['leyes', 2.808864252301646e-14], ['vio', 1.1213252548714081e-13], ['buenas', 1.1224354778960333e-13]]	[['actos', 0], ['ataque', 2.808864252301646e-14], ['leyes', 2.808864252301646e-14], ['vio', 1.1213252548714081e-13], ['buenas', 1.1224354778960333e-13]]
actuación	[['actuación', 0], ['buenos', 1.6764367671839864e-14], ['terminar', 6.694644838489694e-14], ['darle', 1.5054624213917123e-13], ['acto', 4.1877612488860905e-13]]	[['actuación', 0], ['buenos', 1.6764367671839864e-14], ['terminar', 6.694644838489694e-14], ['darle', 1.5076828674409626e-13], ['acto', 4.1877612488860905e-13]]
actual	[['actual', 0], ['régimen', 1.2423395645555502e-13], ['posición', 3.0973001940992617e-12], ['energía', 3.1145086509809516e-12], ['conocer', 1.2492229473082261e-11]]	[['actual', 0], ['régimen', 1.2423395645555502e-13], ['posición', 3.0974112164017242e-12], ['energía', 3.1145086509809516e-12], ['conocer', 1.2492229473082261e-11]]
actuar	[['actuar', 2.220446049250313e-16], ['continuar', 7.771561172376096e-14], ['pobres', 1.3855583347321954e-13], ['querida', 5.550004900101158e-13], ['sencillo', 8.627543124362091e-13]]	[['actuar', 0], ['continuar', 7.793765632868599e-14], ['pobres', 1.3866685577568205e-13], ['querida', 5.552225346150408e-13], ['sencillo', 8.629763570411342e-13]]
acuerdas	[['acuerdas', 2.220446049250313e-16], ['gris', 9.992007221626409e-16], ['mexicano', 1.2367884494324244e-13], ['falso', 1.241229341530925e-13], ['únicos', 2.9687363678476686e-13]]	[['acuerdas', 0], ['gris', 8.881784197001252e-16], ['mexicano', 1.2367884494324244e-13], ['falso', 1.2401191185062999e-13], ['únicos', 2.9665159217984183e-13]]
acuerdo	[['acuerdo', 0], ['mismo', 2.5560820127168427e-10], ['da', 4.205086279185366e-10], ['día', 8.015182961784717e-10], ['den', 9.872396233845393e-10]]	[['acuerdo', 0], ['mismo', 2.5560797922707934e-10], ['da', 4.2050884996314153e-10], ['día', 8.015184072007742e-10], ['den', 9.872396233845393e-10]]
acuerdos	[['acuerdos', 2.220446049250313e-16], ['públicas', 4.318767565791859e-14], ['movimiento', 1.730837695390619e-13], ['malo', 3.893552147360424e-13], ['dolor', 1.0826894936144527e-12]]	[['acuerdos', 0], ['públicas', 4.318767565791859e-14], ['movimiento', 1.729727472365994e-13], ['malo', 3.893552147360424e-13], ['dolor', 1.0824674490095276e-12]]
acá	[['acá', 0], ['requiere', 3.708144902248023e-14], ['física', 8.37108160567368e-14], ['trabaja', 4.554134847012392e-13], ['crimen', 4.570788192381769e-13]]	[['acá', 0], ['requiere', 3.7192471324942744e-14], ['física', 8.393286066166183e-14], ['trabaja', 4.554134847012392e-13], ['crimen', 4.570788192381769e-13]]
adan	[['adan', 0], ['emprendimiento', 4.167233272900361e-06], ['irresponsable', 1.0417042893839934e-05], ['clasista', 4.183542362479198e-05], ['aprendan', 4.313893271290503e-05]]	[['adan', 0], ['emprendimiento', 4.167233273122406e-06], ['irresponsable', 1.0417042893950956e-05], ['clasista', 4.183542362501402e-05], ['aprendan', 4.313893271290503e-05]]
adan_augusto	[['adan_augusto', 0], ['zopilota', 0.00043902749302449084], ['obscuridad', 0.0004766617056344291], ['morenacos', 0.0008780616107686434], ['calderón', 0.0014394157671639984]]	[['adan_augusto', 0], ['zopilota', 0.0004390274930247129], ['obscuridad', 0.00047666170563454013], ['morenacos', 0.0008780616107684214], ['calderón', 0.0014394157671639984]]
adandominguez	[['adandominguez', 0], ['amlofracasopresidencial', 9.870433615222218e-06], ['morenarcos', 1.4125986900093146e-05], ['ahuedricardo', 9.365230908831013e-05], ['twitter', 0.00013358825119502704]]	[['adandominguez', 0], ['amlofracasopresidencial', 9.870433615222218e-06], ['morenarcos', 1.4125986900093146e-05], ['ahuedricardo', 9.365230908831013e-05], ['twitter', 0.00013358825119491602]]
adanva	[['adanva', 0], ['tu_imss', 0.000722736034238447], ['adánva', 0.0015847074208145129], ['juanjosefrangie', 0.002418741420028514], ['emmanuelreyesc', 0.003268240775491038]]	[['adanva', 0], ['tu_imss', 0.000722736034238558], ['adánva', 0.0015847074208142908], ['juanjosefrangie', 0.002418741420028514], ['emmanuelreyesc', 0.00326824077549126]]
adelante	[['adelante', 0], ['banda', 6.372680161348399e-14], ['opinión', 2.5512925105886097e-13], ['presupuesto', 1.5965007094109751e-12], ['abajo', 4.092948202583102e-12]]	[['adelante', 0], ['banda', 6.361577931102147e-14], ['opinión', 2.5512925105886097e-13], ['presupuesto', 1.5966117317134376e-12], ['abajo', 4.0928371802806396e-12]]
ademas	[['ademas', 0], ['morena', 4.390743147286713e-06], ['hugo', 4.634426929328583e-06], ['déjate', 1.3394133143052045e-05], ['militarización', 1.844560084496294e-05]]	[['ademas', 0], ['morena', 4.390743147508758e-06], ['hugo', 4.634426929550628e-06], ['déjate', 1.3394133143163067e-05], ['militarización', 1.844560084507396e-05]]
además	[['además', 0], ['algún', 2.2182256032010628e-13], ['puesto', 3.556821503991614e-12], ['salir', 5.525579993559404e-12], ['van', 1.8063661677558684e-11]]	[['además', 0], ['algún', 2.2182256032010628e-13], ['puesto', 3.556821503991614e-12], ['salir', 5.525579993559404e-12], ['van', 1.806343963295376e-11]]
administración	[['administración', 0], ['lejos', 5.1514348342607263e-14], ['manda', 2.0605739337042905e-13], ['jugar', 4.64628335805628e-13], ['natural', 1.2859713294233188e-12]]	[['administración', 0], ['lejos', 5.1514348342607263e-14], ['manda', 2.0605739337042905e-13], ['jugar', 4.645173135031655e-13], ['natural', 1.2859713294233188e-12]]
admiración	[['admiración', 2.220446049250313e-16], ['felicito', 2.9809488211185453e-13], ['seguiremos', 9.736655925962623e-13], ['respete', 4.650058116340006e-12], ['lamentablemente', 5.821676474226933e-12]]	[['admiración', 0], ['felicito', 2.9831692671677956e-13], ['seguiremos', 9.736655925962623e-13], ['respete', 4.650058116340006e-12], ['lamentablemente', 5.821676474226933e-12]]
admiro	[['admiro', 0], ['chivas', 8.350405122925508e-07], ['gobernando', 9.17106613873564e-07], ['gobernados', 6.893858775391948e-06], ['atentas', 9.03485184788888e-06]]	[['admiro', 0], ['chivas', 8.350405120705062e-07], ['gobernando', 9.17106613873564e-07], ['gobernados', 6.893858775613992e-06], ['atentas', 9.03485184788888e-06]]
adultos	[['adultos', 0], ['fomentar', 8.271161533457416e-14], ['convertido', 1.8618440122963875e-13], ['absoluto', 3.297362383136715e-13], ['destruir', 6.230571614196379e-13]]	[['adultos', 0], ['fomentar', 8.271161533457416e-14], ['convertido', 1.8607337892717624e-13], ['absoluto', 3.29847260616134e-13], ['destruir', 6.230571614196379e-13]]
adán	[['adán', 0], ['luis', 1.3791298980603273e-07], ['prian', 4.397699532310284e-07], ['panistas', 8.859022013751883e-06], ['pónganse', 1.6524752841640122e-05]]	[['adán', 0], ['luis', 1.3791298958398812e-07], ['prian', 4.397699532310284e-07], ['panistas', 8.859022013751883e-06], ['pónganse', 1.6524752841640122e-05]]
adánva	[['adánva', 0], ['tiktok', 0.0006698770213242611], ['tu_imss', 0.0009094010017344223], ['adanva', 0.0015847074208142908], ['emmanuelreyesc', 0.0017285418289655352]]	[['adánva', 0], ['tiktok', 0.0006698770213243721], ['tu_imss', 0.0009094010017344223], ['adanva', 0.0015847074208142908], ['emmanuelreyesc', 0.0017285418289657573]]
aeropuerto	[['aeropuerto', 0], ['celebración', 6.217248937900877e-15], ['personaje', 6.217248937900877e-15], ['hacerse', 2.4980018054066022e-14], ['votos', 5.103695244201845e-13]]	[['aeropuerto', 0], ['celebración', 6.217248937900877e-15], ['personaje', 6.328271240363392e-15], ['hacerse', 2.531308496145357e-14], ['votos', 5.103695244201845e-13]]
afectados	[['afectados', 0], ['horrible', 1.5476508963274682e-13], ['reconocer', 1.553202011450594e-13], ['basura', 5.037081862724335e-13], ['vienen', 2.001288024189307e-12]]	[['afectados', 0], ['horrible', 1.5498713423767185e-13], ['reconocer', 1.553202011450594e-13], ['basura', 5.037081862724335e-13], ['vienen', 2.001288024189307e-12]]
afortunadamente	[['afortunadamente', 2.220446049250313e-16], ['beneficiadas', 2.4150992317117925e-10], ['mendigo', 1.4798085190559362e-07], ['apoyemos', 3.3063308724212703e-07], ['pedro', 3.8549960890144064e-07]]	[['afortunadamente', 0], ['beneficiadas', 2.4150992317117925e-10], ['mendigo', 1.4798085190559362e-07], ['apoyemos', 3.3063308724212703e-07], ['pedro', 3.8549960912348524e-07]]
afortunadas	[['afortunadas', 0], ['pendejos', 2.9410587309985914e-07], ['buey', 2.9517619668517625e-06], ['votando', 6.550717970288389e-06], ['beneficiados', 7.703644794632147e-06]]	[['afortunadas', 0], ['pendejos', 2.9410587287781453e-07], ['buey', 2.9517619668517625e-06], ['votando', 6.550717970288389e-06], ['beneficiados', 7.703644794632147e-06]]
afuera	[['afuera', 0], ['árbol', 2.1316282072803006e-13], ['incluyendo', 5.91859894427671e-13], ['públicos', 8.557599073810707e-13], ['resolver', 3.9894754166880375e-12]]	[['afuera', 0], ['árbol', 2.1327384303049257e-13], ['incluyendo', 5.919709167301335e-13], ['públicos', 8.557599073810707e-13], ['resolver', 3.9895864389905e-12]]
agenda	[['agenda', 1.1102230246251565e-16], ['oficio', 9.992007221626409e-16], ['invita', 2.532418719169982e-13], ['repetir', 3.86468634872017e-13], ['parado', 5.928590951498336e-13]]	[['agenda', 0], ['oficio', 7.771561172376096e-16], ['invita', 2.531308496145357e-13], ['repetir', 3.86468634872017e-13], ['parado', 5.927480728473711e-13]]
agradece	[['agradece', 2.220446049250313e-16], ['trío', 1.63202784619898e-14], ['comunismo', 1.4155343563970746e-13], ['andan', 1.8629542353210127e-13], ['fanáticos', 2.539080057317733e-13]]	[['agradece', 0], ['trío', 1.609823385706477e-14], ['comunismo', 1.4155343563970746e-13], ['andan', 1.8607337892717624e-13], ['fanáticos', 2.539080057317733e-13]]
agradecemos	[['agradecemos', 0], ['necio', 6.609010080316224e-07], ['critican', 7.265708269477145e-07], ['presumiendo', 2.894993786139999e-06], ['cuates', 5.315905449720937e-06]]	[['agradecemos', 0], ['necio', 6.609010080316224e-07], ['critican', 7.265708269477145e-07], ['presumiendo', 2.894993786139999e-06], ['cuates', 5.315905449720937e-06]]
agradecer	[['agradecer', 0], ['perros', 5.4511950509095186e-14], ['ruso', 1.2256862191861728e-13], ['vea', 1.667554982986985e-13], ['lindo', 4.121147867408581e-13]]	[['agradecer', 0], ['perros', 5.4511950509095186e-14], ['ruso', 1.2256862191861728e-13], ['vea', 1.6686652060116103e-13], ['lindo', 4.121147867408581e-13]]
agradecida	[['agradecida', 0], ['mascotas', 4.3298697960381105e-15], ['sigamos', 2.1760371282653068e-14], ['aplauso', 5.262457136723242e-14], ['carcel', 5.828670879282072e-14]]	[['agradecida', 0], ['mascotas', 4.218847493575595e-15], ['sigamos', 2.1538326677728037e-14], ['aplauso', 5.2735593669694936e-14], ['carcel', 5.828670879282072e-14]]
agradecidas	[['agradecidas', 0], ['aplausos', 2.3902734502811995e-07], ['eduardo', 1.0149336793219277e-06], ['llévate', 1.2134479393521858e-06], ['lacayo', 1.2404304966517898e-06]]	[['agradecidas', 0], ['aplausos', 2.3902734502811995e-07], ['eduardo', 1.0149336793219277e-06], ['llévate', 1.2134479393521858e-06], ['lacayo', 1.2404304966517898e-06]]
agradeciendo	[['agradeciendo', 0], ['fallecidos', 2.6889780746497394e-07], ['brindan', 7.270290031780036e-06], ['hartos', 7.687019211943813e-06], ['toluca', 1.0970492585693492e-05]]	[['agradeciendo', 0], ['fallecidos', 2.6889780746497394e-07], ['brindan', 7.27029003200208e-06], ['hartos', 7.687019211943813e-06], ['toluca', 1.0970492585693492e-05]]
agradecimiento	[['agradecimiento', 0], ['seguramente', 2.2537527399890678e-14], ['continuidad', 2.7711166694643907e-13], ['aliados', 6.789013795582832e-13], ['ala', 1.811772953885793e-12]]	[['agradecimiento', 0], ['seguramente', 2.2537527399890678e-14], ['continuidad', 2.7688962234151404e-13], ['aliados', 6.786793349533582e-13], ['ala', 1.811550909280868e-12]]
agradezco	[['agradezco', 0], ['ceremonia', 1.3322676295501878e-15], ['cuesta', 3.1530333899354446e-14], ['vulnerables', 5.023759186428833e-13], ['esperan', 9.229284003708926e-13]]	[['agradezco', 0], ['ceremonia', 1.3322676295501878e-15], ['cuesta', 3.1530333899354446e-14], ['vulnerables', 5.021538740379583e-13], ['esperan', 9.229284003708926e-13]]
